OBJECTID,CUT_COM,CONARA,REGION,COMUNA,NOMBRE_AUX,NOMBRE_MAESTRO,INI_IZQ,INI_DER,TER_IZQ,TER_DER,CODIGO,SHAPE_Length
354211,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTIOCHO,PASAJE PEATONES 28,1479,0,1417,0,V1312010665,94.6655228056895
354212,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA,PASAJE PEATONES 30,1465,1464,1407,1406,V1312010666,145.923768420409
354213,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y DOS,PASAJE PEATONES 32,1411,0,1405,0,V1312010667,107.985651293451
354214,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y DOS,PASAJE PEATONES 32,1465,0,1455,0,V1312010667,40.2700249381484
354215,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y TRES,PASAJE PEATONES 33,0,1648,0,1632,V1312010668,42.6060005295827
354216,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y TRES,PASAJE PEATONES 33,0,1630,0,1592,V1312010668,50.6617261736718
354217,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y TRES,PASAJE PEATONES 33,0,1522,0,1486,V1312010668,53.1603233613748
354218,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y TRES,PASAJE PEATONES 33,0,1598,0,1558,V1312010668,51.4959703113844
354219,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y TRES,PASAJE PEATONES 33,0,1478,0,1454,V1312010668,41.6887602537523
354220,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y TRES,PASAJE PEATONES 33,0,1548,0,1526,V1312010668,50.9792879732533
354221,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y CINCO,PASAJE PEATONES 35,0,0,0,0,V1312010669,22.9361996663646
354222,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y CINCO,PASAJE PEATONES 35,0,0,0,0,V1312010669,57.1819109381959
354223,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y SEIS,PASAJE PEATONES 36,0,0,0,0,V1312010670,24.4077132237633
354224,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y SEIS,PASAJE PEATONES 36,0,0,0,0,V1312010670,29.699832899424
354225,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y SEIS,PASAJE PEATONES 36,0,0,0,0,V1312010670,20.5052209179901
354226,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO DE VALDIVIA,0,0,0,0,V1312010671,43.8944476703589
354227,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO DE VALDIVIA,0,0,0,0,V1312010671,34.1075691200688
354228,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO DE VALDIVIA,0,0,0,0,V1312010671,48.7495483141019
354229,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO DE VALDIVIA,0,0,0,0,V1312010671,124.272933201194
354230,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO DE VALDIVIA,0,0,0,0,V1312010671,33.6218275659052
354231,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO DE VALDIVIA,4254,0,4254,0,V1312010671,63.7381329190833
354232,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO DE VALDIVIA,0,0,0,0,V1312010671,33.1739197823816
354233,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO DE VALDIVIA,0,0,0,0,V1312010671,33.7338507942189
354234,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO SOLIS,4514,4514,4514,4514,V1312010672,44.1823803290706
354235,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO SOLIS,4514,0,4514,0,V1312010672,10.1469711132719
354236,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO SOLIS,4514,0,4514,0,V1312010672,11.452080554538
354237,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO TORRES,0,0,0,0,V1312010673,71.7479666799229
354238,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEDRO TORRES,0,0,0,0,V1312010673,116.584319851057
354239,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PELLIN,0,0,0,0,V1312010674,26.3457499759802
354240,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PELLIN,0,751,0,763,V1312010674,28.6049550109121
354241,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PELLIN,0,763,0,779,V1312010674,37.9037355529617
354242,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PELLIN,742,0,750,0,V1312010674,38.5698314282939
354243,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PEÑABLANCA,0,0,0,0,V1312010675,9.26840795708628
354244,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PERICLES,1156,1121,1236,1259,V1312010676,195.197878491814
354245,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PILMAIQUEN,406,407,448,447,V1312010677,116.770329356634
354246,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PLAYA ANCHA,925,0,871,0,V1312010678,70.5959019361707
354247,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PLAYA ANCHA,959,0,925,0,V1312010678,62.2815233693518
354248,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PLAZA EGAÑA,16,0,100,0,V1312010679,210.87691953912
354249,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PRESIDENTE MADERO INTERIOR,0,0,0,0,V1312010680,131.401936439225
354250,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PRIMAVERA,4703,0,4703,0,V1312010681,57.8279608123666
354251,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PROFESOR JUAN GOMEZ MILLAS,2794,2794,2794,2794,V1312010682,70.0082696421173
354252,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PUCARA,4865,4865,4865,4865,V1312010683,112.253975860648
354253,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PUCARA,0,4858,0,4858,V1312010683,56.3377895950462
354254,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PUCARA,4669,0,4669,0,V1312010683,87.2865170882977
354255,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PUCARA,0,0,0,0,V1312010683,64.2439389248331
354256,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PUCARA INTERIOR,0,4988,0,4988,V1312010684,44.1395339579892
354257,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PUCARA INTERIOR,0,0,0,0,V1312010684,35.91881116044
354258,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE QUINQUIMO,0,692,0,712,V1312010685,47.9157086266393
354259,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE QUINQUIMO,639,640,589,590,V1312010685,84.5454484437827
354260,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE QUINQUIMO,0,688,0,646,V1312010685,64.1058834714192
354261,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE QUINQUIMO,0,0,0,0,V1312010685,11.9655254284195
354262,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE QUINQUIMO,4904,0,4920,0,V1312010685,49.2308256302102
354263,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE QUINQUIMO,771,0,731,0,V1312010685,58.0557565073807
354264,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE QUINQUIMO,729,0,709,0,V1312010685,35.2149821649097
354265,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE QUINTAY,4516,4535,4622,4697,V1312010686,182.530925143059
354266,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAMON CRUZ MONTT,121,121,121,121,V1312010687,84.9075909019841
354267,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAMON CRUZ MONTT,211,211,211,211,V1312010687,64.2757556338396
354268,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAMON ESCOBAR,352,317,444,445,V1312010688,163.009122532792
354269,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAUL CISTERNA,0,563,0,603,V1312010689,67.8202945270433
354270,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAUL CISTERNA,552,0,592,0,V1312010689,67.7542988962344
354271,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAUL CISTERNA,512,523,528,533,V1312010689,96.9169297226487
354272,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAUL SILVA CASTRO,4662,4747,4742,4747,V1312010690,111.682590869039
354273,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAUL SILVA CASTRO,0,4795,0,4795,V1312010690,67.9762142827807
354274,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAUL SILVA CASTRO,0,0,0,0,V1312010690,12.9922904732215
354275,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAUL SILVA CASTRO,0,4535,0,4633,V1312010690,119.958515995583
354276,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RAUL SILVA CASTRO,0,4545,0,4533,V1312010690,61.4659738836046
354277,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE REINA DEL MAR,5106,5105,5198,5199,V1312010691,157.48457141617
354278,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE REINA DEL MAR,4960,0,5072,0,V1312010691,186.846621351769
354279,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE REINA DEL MAR,0,0,0,0,V1312010691,62.2966121925864
354280,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE REMIGIO CANALES,1835,1834,1811,1810,V1312010692,58.3113082250838
354281,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE REMIGIO CANALES,1945,1948,1861,1842,V1312010692,117.436279601799
354282,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE REMIGIO CANALES INTERIOR,1835,1835,1835,1835,V1312010693,44.5356332415452
354283,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE REPUBLICA DE ISRAEL,1374,1374,1374,1374,V1312010694,47.2684832438712
354284,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RICARDO LYON,2696,2696,2696,2696,V1312010695,80.1329524386214
354285,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RICARDO LYON,0,0,0,0,V1312010695,60.9383356891408
354286,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RICARDO LYON,2653,0,2653,0,V1312010695,11.8478861761677
354287,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RICARDO LYON,2653,0,2653,0,V1312010695,12.9477866515795
354288,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RICARDO LYON,2866,2266,2866,2266,V1312010695,89.9412787439513
354289,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RICARDO LYON,0,2725,0,2725,V1312010695,96.1945466495034
354290,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RICARDO LYON,2653,2653,2653,2653,V1312010695,59.96884039758
354291,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RITOQUE,4512,4535,4594,4645,V1312010696,167.533498607012
354292,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RODRIGO DE ARAYA,0,0,0,0,V1312010697,96.4314049654263
354293,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RODRIGO DE ARAYA,1242,1242,1242,1242,V1312010697,157.162965199557
354294,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ROSEMBLITT,5020,5015,5068,5079,V1312010698,118.104015667274
354295,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ROSEMBLITT,4824,4829,4970,4969,V1312010698,270.094261867024
354296,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ROSITA RENARD,1224,1220,1220,1200,V1312010699,153.778434804306
354297,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ROSITA RENARD,1158,1158,1158,1158,V1312010699,106.186618932858
354298,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ROSITA RENARD,1200,1200,1200,1200,V1312010699,118.115004352313
354299,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE RUCAPIREN,3000,3003,3100,3099,V1312010700,112.116137490978
354300,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SALITRE,0,0,0,0,V1312010701,57.0526183686623
354301,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SALOMON DORFMAN,4828,4813,4894,4971,V1312010702,275.537753925094
354302,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SALVADOR,1972,1972,1972,1972,V1312010703,91.7333727941349
354303,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SALVADOR,0,2142,0,2142,V1312010703,73.6828032285419
354304,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SALVADOR SUR,0,0,0,0,V1312010704,123.418796894443
354305,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SALVADOR SUR,0,0,0,0,V1312010704,89.2744855870874
354306,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SALVADOR SUR,0,0,0,0,V1312010704,57.5203538588021
354307,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SAN EUGENIO,0,0,0,0,V1312010705,120.684097700557
354308,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SAN FERNANDO,260,237,260,237,V1312010706,124.152488250612
354309,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SAN JUAN DE LUZ,4897,4897,4897,4897,V1312010707,44.8124553645224
354310,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA ELVIRA,0,20,0,90,V1312010708,145.273647400477
354311,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA ELVIRA,0,0,0,0,V1312010708,80.6746646187491
354312,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,950,978,954,958,V1312010709,81.5282961312798
354313,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,960,992,972,976,V1312010709,78.2841166259353
354314,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,488,488,488,488,V1312010709,60.9638346109365
354315,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,883,894,845,836,V1312010709,110.408570502153
354316,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,535,534,525,524,V1312010709,54.3755026337731
354317,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,585,598,565,562,V1312010709,65.1780375939908
354318,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,0,0,0,0,V1312010709,62.6608318067381
354319,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,695,708,653,708,V1312010709,45.4236664094274
354320,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,461,488,437,432,V1312010709,99.9038103790103
354321,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,653,648,639,628,V1312010709,52.4898202365161
354322,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,525,498,525,488,V1312010709,31.9802426743037
354323,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,935,937,925,937,V1312010709,26.5934157977937
354324,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA,731,730,717,708,V1312010709,56.7538567554927
354325,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTA JULIA INTERIOR,330,330,330,330,V1312010710,52.3769901829808
354326,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SANTO TORIBIO,683,646,633,630,V1312010711,161.332731499369
354327,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SARMIENTO,0,0,0,0,V1312010712,58.4242436823302
354328,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,0,0,0,0,V1312010713,97.5414705019219
354329,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,5438,5438,5438,5438,V1312010713,78.8571276935893
354330,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,5322,5346,5330,5336,V1312010713,62.3391419549986
354331,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,0,0,0,0,V1312010713,87.3485043455252
354332,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,4700,4740,4716,4724,V1312010713,50.6253497448279
354333,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,5438,0,5438,0,V1312010713,10.3012706011429
354334,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,5438,0,5438,0,V1312010713,11.9565239123452
354335,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,2812,2812,2812,2812,V1312010713,63.2879770082311
354336,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,0,0,0,0,V1312010713,7.72094980974944
354337,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,0,0,0,0,V1312010713,86.4669610785533
354338,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,4316,0,4316,0,V1312010713,43.0746450278473
354339,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,0,5380,0,5350,V1312010713,77.1760352355278
354340,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,5312,5310,5320,5304,V1312010713,60.1513880783233
354341,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,0,0,0,0,V1312010713,141.35312246769
354342,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIMON BOLIVAR,2549,0,2549,0,V1312010713,73.3761424532662
354343,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,157.100258155776
354344,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,199.690378616634
354345,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,34.8250101124675
354346,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,91.1375281873184
354347,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,126.825995472342
354348,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,89.5338214961768
354349,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,108.782926123457
354350,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,38.2114370571393
354351,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,107.215234720991
354352,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,118.493656606944
354353,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,89.3063837600033
354354,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,10.3560227338536
354355,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,86.3428982750729
354356,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,65.0058452180053
354357,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,49.4588641553663
354358,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,150.496254975357
354359,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,51.4101690760676
354360,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,27.6153025572267
354361,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,69.3697544149091
354362,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,37.6778301121425
354363,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,68.2742009275513
354364,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,90.2671685648203
354365,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,212.984521554177
354366,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,175.839202363918
354367,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,74.2083051864847
354368,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,92.706804392763
354369,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,34.9792796729551
354370,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,88.3774713892028
354371,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,76.8062352329681
354372,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,62.7758017839267
354373,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,62.5310510092033
354374,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,133.893631468924
354375,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,51.6853176298106
354376,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,77.6910844681477
354377,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,47.2296334967722
354378,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,28.401741265571
354379,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,28.0897619643657
354380,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,98.4393367300619
354381,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,185.506588265229
354382,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,69.1766143838807
354383,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,65.8053941583839
354384,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,55.8555758804947
354385,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,46.4114493137487
354386,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,10.2642271803154
354387,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,63.4734060878832
354388,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,71.3676728180564
354389,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,47.1825863732166
354390,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,62.9940603265894
354391,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,32.9161824089691
354392,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE SIN NOMBRE,0,0,0,0,V1312010714,49.0850737170814
